WORD	QL	OTHER	RELATION	LLR	PEARSONRESID	LOGODDSRATIO	PMI	DELTAPC2W	DELTAPW2C	KLDC2W	KLDW2C
亮	1	140	attraction	5.12171372340177	5.66214520850695	3.53594930671097	5.08875656894268	0.0017813154558359	0.00688416265865136	0.00677009805221757	0.026193528352763
拿	6	853	attraction	30.604107326039	13.757614577785	3.52955256834913	5.06675610092416	0.0106829205201347	0.00677868568299941	0.0404544277676312	0.0256474558008563
打	10	1437	attraction	50.8691353334234	17.6608308323902	3.52605021247468	5.05138680969711	0.0177990028698522	0.00670615364903329	0.0672427409973513	0.025272279865202
快樂	1	144	attraction	5.06723391757701	5.57870500162658	3.50777689974898	5.04839883132654	0.0017797855435649	0.00668851548300098	0.00669824996575776	0.0251999363181065
比	12	1780	attraction	60.3486498850543	19.0250155801401	3.49793006405426	5.00591550000502	0.0213375376632557	0.00649247048347633	0.0797757222513733	0.0241919561318666
救援	1	164	attraction	4.81629322749915	5.20720642888419	3.37771612148899	4.86198570709566	0.00177213598220987	0.00585256822831438	0.00636722162776294	0.0210484000122608
跑	3	498	attraction	14.3891529823431	8.96110676357017	3.36915024251938	4.84460362886742	0.00531411307822311	0.00578072432802717	0.0190228984012105	0.0206955254736622
成熟	1	166	attraction	4.79295591466474	5.17369740218421	3.36559399595225	4.84460362886742	0.00177137102607437	0.00577998596068732	0.00633642932005497	0.0206955254736622
專輯	1	170	attraction	4.74714027770027	5.10841236570298	3.34178181724798	4.81045540645557	0.00176984111380336	0.00563991490673143	0.00627597486137713	0.0200181630907797
姊姊	1	172	attraction	4.7246485723368	5.07660298648732	3.33008501247861	4.79367969370475	0.00176907615766786	0.00557230835204886	0.0062462951534027	0.0196929631021501
拉	1	183	attraction	4.60559071729487	4.91081146904906	3.26808912890632	4.70474596528446	0.00176486889892259	0.00522674326478444	0.00608917180526146	0.0180489476744256
相較	1	183	attraction	4.60559071729487	4.91081146904906	3.26808912890632	4.70474596528446	0.00176486889892259	0.00522674326478444	0.00608917180526146	0.0180489476744256
緊張	1	195	attraction	4.48389247371284	4.74573228513825	3.20457113311543	4.61359807722626	0.00176027916210958	0.00489400051769692	0.00592853651748775	0.0164960510508651
寫	1	221	attraction	4.24498684737079	4.43398629606616	3.07939804494059	4.43389205499137	0.00175033473234804	0.00429646213728831	0.00561311931188574	0.013787863725963
好	11	2503	attraction	46.2687139197671	14.4730235542574	3.06789086579362	4.39197060555826	0.0192261436349504	0.00417109999600729	0.0611821121536075	0.0132177609107265
包	2	488	attraction	8.11725610789468	5.93901699683819	2.98213031259046	4.2916699823389	0.00348307547357952	0.0038739514311154	0.0107340386000347	0.0119399748710497
最快	1	261	attraction	3.92960822659083	4.04582850605286	2.91302503860274	4.19488491980402	0.00173503560963799	0.00360874834339235	0.0051966030261967	0.0108146149715524
了	29	9290	attraction	104.137489395454	19.4156724465361	2.75753020829925	3.90032948083773	0.0496577879249014	0.00291389865835341	0.137729136040731	0.00795472269377614
清楚	1	321	attraction	3.54144964365697	3.60120295620739	2.706081371557	3.89739104322685	0.0017120869255729	0.00289753973840997	0.00468378670879399	0.0079300092789701
